"","Study_site","file","Study_Name","Site_Name","Observational","Latitude__decimal_degrees","Longitude__Decimal_Degrees","Altitude__m","Country","Sample_StartDate_Month","Sample_StartDate_Year","Sample_EndDate_Month","Sample_EndDate_Year","ExtractionMethod","Sampled_Area","Sampled_Area_Unit","Sample_Effort","PH","PH_Collection_Method","Organic_Carbon__percent","Soil_Organic_Matter__percent","C.N_ratio","Sand__percent","Silt__percent","Clay__percent","Soil_Moisture_percent","Water_Holding_Capacity_percent__versus_dry_weight","SoilType","LandUse","HabitatCover","SpeciesRichness","SpeciesRichnessUnit","Habitat_as_described","Site_WetBiomass","Site_WetBiomassUnits","NumberofSpecies","Site_NumberofIndividuals","ph_new"
"69","Kernecker1 1_FOR_RIP_14","46_Kernecker2015","Kernecker1","1_FOR_RIP_14","Observation",45.128731,-72.99334617,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.47,"H20",NA,NA,NA,NA,NA,NA,24.2,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,47,6.47
"70","Kernecker1 1_FOR_RIP_14","46_Kernecker2015","Kernecker1","1_FOR_RIP_14","Observation",45.128731,-72.99334617,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,7.15,"H20",NA,NA,NA,NA,NA,NA,34.4,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,47,7.15
"71","Kernecker1 1_FOR_RIP_15","46_Kernecker2015","Kernecker1","1_FOR_RIP_15","Observation",45.128731,-72.99334617,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.11,"H20",NA,NA,NA,NA,NA,NA,36,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,13,49,6.11
"72","Kernecker1 1_FOR_RIP_15","46_Kernecker2015","Kernecker1","1_FOR_RIP_15","Observation",45.128731,-72.99334617,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.81,"H20",NA,NA,NA,NA,NA,NA,38.8,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,13,49,6.81
"73","Kernecker1 1_FOR_RIP_15","46_Kernecker2015","Kernecker1","1_FOR_RIP_15","Observation",45.128731,-72.99334617,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.69,"H20",NA,NA,NA,NA,NA,NA,31.7,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,13,49,6.69
"74","Kernecker1 1_FOR_RIP_15","46_Kernecker2015","Kernecker1","1_FOR_RIP_15","Observation",45.128731,-72.99334617,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,7.05,"H20",NA,NA,NA,NA,NA,NA,30.7,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,13,49,7.05
"75","Kernecker1 1_FOR_UP_16","46_Kernecker2015","Kernecker1","1_FOR_UP_16","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.49,"H20",NA,NA,NA,NA,NA,NA,24.3,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,12,6.49
"76","Kernecker1 1_FOR_UP_16","46_Kernecker2015","Kernecker1","1_FOR_UP_16","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.51,"H20",NA,NA,NA,NA,NA,NA,28.3,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,12,6.51
"77","Kernecker1 1_FOR_UP_16","46_Kernecker2015","Kernecker1","1_FOR_UP_16","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,7.16,"H20",NA,NA,NA,NA,NA,NA,17,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,12,7.16
"78","Kernecker1 1_FOR_UP_16","46_Kernecker2015","Kernecker1","1_FOR_UP_16","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.74,"H20",NA,NA,NA,NA,NA,NA,22.2,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,12,6.74
"79","Kernecker1 1_FOR_UP_17","46_Kernecker2015","Kernecker1","1_FOR_UP_17","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.62,"H20",NA,NA,NA,NA,NA,NA,19.9,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,29,6.62
"80","Kernecker1 1_FOR_UP_17","46_Kernecker2015","Kernecker1","1_FOR_UP_17","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,7.01,"H20",NA,NA,NA,NA,NA,NA,43.8,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,29,7.01
"81","Kernecker1 1_FOR_UP_17","46_Kernecker2015","Kernecker1","1_FOR_UP_17","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.69,"H20",NA,NA,NA,NA,NA,NA,19.4,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,8,29,6.69
"82","Kernecker1 1_FOR_UP_18","46_Kernecker2015","Kernecker1","1_FOR_UP_18","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.82,"H20",NA,NA,NA,NA,NA,NA,20,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,25,6.82
"83","Kernecker1 1_FOR_UP_18","46_Kernecker2015","Kernecker1","1_FOR_UP_18","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.53,"H20",NA,NA,NA,NA,NA,NA,25.2,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,25,5.53
"84","Kernecker1 1_FOR_UP_18","46_Kernecker2015","Kernecker1","1_FOR_UP_18","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.74,"H20",NA,NA,NA,NA,NA,NA,23.6,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,25,6.74
"85","Kernecker1 1_FOR_UP_19","46_Kernecker2015","Kernecker1","1_FOR_UP_19","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.96,"H20",NA,NA,NA,NA,NA,NA,23,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,26,5.96
"86","Kernecker1 1_FOR_UP_19","46_Kernecker2015","Kernecker1","1_FOR_UP_19","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.96,"H20",NA,NA,NA,NA,NA,NA,18.7,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,26,6.96
"87","Kernecker1 1_FOR_UP_19","46_Kernecker2015","Kernecker1","1_FOR_UP_19","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,7.03,"H20",NA,NA,NA,NA,NA,NA,27.7,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,26,7.03
"88","Kernecker1 1_FOR_UP_19","46_Kernecker2015","Kernecker1","1_FOR_UP_19","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.74,"H20",NA,NA,NA,NA,NA,NA,25.1,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,26,6.74
"89","Kernecker1 1_FOR_UP_20","46_Kernecker2015","Kernecker1","1_FOR_UP_20","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,7,"H20",NA,NA,NA,NA,NA,NA,20.4,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,11,34,7
"90","Kernecker1 1_FOR_UP_20","46_Kernecker2015","Kernecker1","1_FOR_UP_20","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.93,"H20",NA,NA,NA,NA,NA,NA,40.3,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,11,34,6.93
"91","Kernecker1 1_FOR_UP_20","46_Kernecker2015","Kernecker1","1_FOR_UP_20","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.75,"H20",NA,NA,NA,NA,NA,NA,27.3,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,11,34,6.75
"92","Kernecker1 1_FOR_UP_20","46_Kernecker2015","Kernecker1","1_FOR_UP_20","Observation",45.12824,-72.99317,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.05,"H20",NA,NA,NA,NA,NA,NA,21.8,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,11,34,6.05
"93","Kernecker1 2_AG_RIP_21","46_Kernecker2015","Kernecker1","2_AG_RIP_21","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.11,"H20",NA,NA,NA,NA,NA,NA,33.5,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,12,37,6.11
"94","Kernecker1 2_AG_RIP_21","46_Kernecker2015","Kernecker1","2_AG_RIP_21","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.74,"H20",NA,NA,NA,NA,NA,NA,46.1,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,12,37,5.74
"95","Kernecker1 2_AG_RIP_21","46_Kernecker2015","Kernecker1","2_AG_RIP_21","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.29,"H20",NA,NA,NA,NA,NA,NA,35.8,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,12,37,5.29
"96","Kernecker1 2_AG_RIP_21","46_Kernecker2015","Kernecker1","2_AG_RIP_21","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.46,"H20",NA,NA,NA,NA,NA,NA,35.9,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,12,37,5.46
"97","Kernecker1 2_AG_RIP_22","46_Kernecker2015","Kernecker1","2_AG_RIP_22","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.14,"H20",NA,NA,NA,NA,NA,NA,37.2,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,16,6.14
"98","Kernecker1 2_AG_RIP_22","46_Kernecker2015","Kernecker1","2_AG_RIP_22","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.48,"H20",NA,NA,NA,NA,NA,NA,34.1,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,16,5.48
"99","Kernecker1 2_AG_RIP_22","46_Kernecker2015","Kernecker1","2_AG_RIP_22","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.46,"H20",NA,NA,NA,NA,NA,NA,35.6,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,16,5.46
"100","Kernecker1 2_AG_RIP_23","46_Kernecker2015","Kernecker1","2_AG_RIP_23","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.2,"H20",NA,NA,NA,NA,NA,NA,43.4,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,24,5.2
"101","Kernecker1 2_AG_RIP_23","46_Kernecker2015","Kernecker1","2_AG_RIP_23","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.96,"H20",NA,NA,NA,NA,NA,NA,39.7,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,24,5.96
"102","Kernecker1 2_AG_RIP_23","46_Kernecker2015","Kernecker1","2_AG_RIP_23","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.06,"H20",NA,NA,NA,NA,NA,NA,49.4,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,24,5.06
"103","Kernecker1 2_AG_RIP_23","46_Kernecker2015","Kernecker1","2_AG_RIP_23","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.31,"H20",NA,NA,NA,NA,NA,NA,40.5,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,24,6.31
"104","Kernecker1 2_AG_RIP_24","46_Kernecker2015","Kernecker1","2_AG_RIP_24","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.18,"H20",NA,NA,NA,NA,NA,NA,34.8,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,35,6.18
"105","Kernecker1 2_AG_RIP_24","46_Kernecker2015","Kernecker1","2_AG_RIP_24","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.13,"H20",NA,NA,NA,NA,NA,NA,32.3,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,35,6.13
"106","Kernecker1 2_AG_RIP_24","46_Kernecker2015","Kernecker1","2_AG_RIP_24","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.07,"H20",NA,NA,NA,NA,NA,NA,45.2,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,35,5.07
"107","Kernecker1 2_AG_RIP_24","46_Kernecker2015","Kernecker1","2_AG_RIP_24","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.91,"H20",NA,NA,NA,NA,NA,NA,33.5,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,35,4.91
"108","Kernecker1 2_AG_RIP_25","46_Kernecker2015","Kernecker1","2_AG_RIP_25","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.74,"H20",NA,NA,NA,NA,NA,NA,38.2,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,17,5.74
"109","Kernecker1 2_AG_RIP_25","46_Kernecker2015","Kernecker1","2_AG_RIP_25","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.94,"H20",NA,NA,NA,NA,NA,NA,38.1,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,17,4.94
"110","Kernecker1 2_AG_RIP_25","46_Kernecker2015","Kernecker1","2_AG_RIP_25","Observation",45.153683,-72.94996717,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.82,"H20",NA,NA,NA,NA,NA,NA,28.4,NA,NA,"Secondary vegetation","Herbaceous",NA,NA,NA,NA,NA,10,17,5.82
"111","Kernecker1 2_AG_UP_26","46_Kernecker2015","Kernecker1","2_AG_UP_26","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.76,"H20",NA,NA,NA,NA,NA,NA,33.2,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,10,26,5.76
"112","Kernecker1 2_AG_UP_26","46_Kernecker2015","Kernecker1","2_AG_UP_26","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.12,"H20",NA,NA,NA,NA,NA,NA,34.5,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,10,26,5.12
"113","Kernecker1 2_AG_UP_26","46_Kernecker2015","Kernecker1","2_AG_UP_26","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.16,"H20",NA,NA,NA,NA,NA,NA,32.2,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,10,26,5.16
"114","Kernecker1 2_AG_UP_27","46_Kernecker2015","Kernecker1","2_AG_UP_27","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.65,"H20",NA,NA,NA,NA,NA,NA,33.9,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,24,5.65
"115","Kernecker1 2_AG_UP_27","46_Kernecker2015","Kernecker1","2_AG_UP_27","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.84,"H20",NA,NA,NA,NA,NA,NA,34.5,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,24,5.84
"116","Kernecker1 2_AG_UP_27","46_Kernecker2015","Kernecker1","2_AG_UP_27","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.98,"H20",NA,NA,NA,NA,NA,NA,50.6,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,24,5.98
"117","Kernecker1 2_AG_UP_27","46_Kernecker2015","Kernecker1","2_AG_UP_27","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.06,"H20",NA,NA,NA,NA,NA,NA,28.7,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,24,5.06
"118","Kernecker1 2_AG_UP_28","46_Kernecker2015","Kernecker1","2_AG_UP_28","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.36,"H20",NA,NA,NA,NA,NA,NA,36,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,18,5.36
"119","Kernecker1 2_AG_UP_28","46_Kernecker2015","Kernecker1","2_AG_UP_28","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.22,"H20",NA,NA,NA,NA,NA,NA,33,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,18,5.22
"120","Kernecker1 2_AG_UP_28","46_Kernecker2015","Kernecker1","2_AG_UP_28","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.85,"H20",NA,NA,NA,NA,NA,NA,45.8,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,18,6.85
"121","Kernecker1 2_AG_UP_28","46_Kernecker2015","Kernecker1","2_AG_UP_28","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.09,"H20",NA,NA,NA,NA,NA,NA,34.7,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,18,5.09
"122","Kernecker1 2_AG_UP_29","46_Kernecker2015","Kernecker1","2_AG_UP_29","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.52,"H20",NA,NA,NA,NA,NA,NA,38.1,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,27,5.52
"123","Kernecker1 2_AG_UP_29","46_Kernecker2015","Kernecker1","2_AG_UP_29","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.08,"H20",NA,NA,NA,NA,NA,NA,36.5,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,27,5.08
"124","Kernecker1 2_AG_UP_29","46_Kernecker2015","Kernecker1","2_AG_UP_29","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.2,"H20",NA,NA,NA,NA,NA,NA,30.5,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,27,5.2
"125","Kernecker1 2_AG_UP_29","46_Kernecker2015","Kernecker1","2_AG_UP_29","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.61,"H20",NA,NA,NA,NA,NA,NA,35.5,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,27,5.61
"126","Kernecker1 2_AG_UP_30","46_Kernecker2015","Kernecker1","2_AG_UP_30","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.67,"H20",NA,NA,NA,NA,NA,NA,38.8,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,28,5.67
"127","Kernecker1 2_AG_UP_30","46_Kernecker2015","Kernecker1","2_AG_UP_30","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.12,"H20",NA,NA,NA,NA,NA,NA,26.6,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,28,5.12
"128","Kernecker1 2_AG_UP_30","46_Kernecker2015","Kernecker1","2_AG_UP_30","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.18,"H20",NA,NA,NA,NA,NA,NA,38.1,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,28,6.18
"129","Kernecker1 2_AG_UP_30","46_Kernecker2015","Kernecker1","2_AG_UP_30","Observation",45.15367483,-72.94905,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.62,"H20",NA,NA,NA,NA,NA,NA,33.6,NA,NA,"Production - Arable","Cropland",NA,NA,NA,NA,NA,9,28,4.62
"130","Kernecker1 2_FOR_RIP_31","46_Kernecker2015","Kernecker1","2_FOR_RIP_31","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.48,"H20",NA,NA,NA,NA,NA,NA,46.9,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,14,4.48
"131","Kernecker1 2_FOR_RIP_31","46_Kernecker2015","Kernecker1","2_FOR_RIP_31","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.66,"H20",NA,NA,NA,NA,NA,NA,66.9,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,14,5.66
"132","Kernecker1 2_FOR_RIP_31","46_Kernecker2015","Kernecker1","2_FOR_RIP_31","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.2,"H20",NA,NA,NA,NA,NA,NA,30.7,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,9,14,5.2
"133","Kernecker1 2_FOR_RIP_32","46_Kernecker2015","Kernecker1","2_FOR_RIP_32","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.64,"H20",NA,NA,NA,NA,NA,NA,55.1,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,7,13,5.64
"134","Kernecker1 2_FOR_RIP_32","46_Kernecker2015","Kernecker1","2_FOR_RIP_32","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,5.61,"H20",NA,NA,NA,NA,NA,NA,43.8,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,7,13,5.61
"135","Kernecker1 2_FOR_RIP_32","46_Kernecker2015","Kernecker1","2_FOR_RIP_32","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,4.78,"H20",NA,NA,NA,NA,NA,NA,53.4,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,7,13,4.78
"136","Kernecker1 2_FOR_RIP_32","46_Kernecker2015","Kernecker1","2_FOR_RIP_32","Observation",45.15398283,-72.949833,NA,"Canada",9,2009,5,2011,"Hand sorting + Liquid Extraction (e.g. Formaldehyde)",625,"cm2",4,6.37,"H20",NA,NA,NA,NA,NA,NA,56.8,NA,NA,"Primary vegetation","Broadleaf deciduous forest",NA,NA,NA,NA,NA,7,13,6.37
